DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;IRKT;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;NRLK;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2023-04-24 13:08:00; 53.484;216.950;252.221; 69.950;120.950;1246.600;118.450;153.826;348.538;410.975;333.700;368.000;163.000;107.480; 89.880;170.566;196.533;211.248;277.078; 98.518;160.049;119.470; 92.000;199.150;176.980;   null;194.900;200.110;110.610;218.848;134.240;268.140;  4.381; 16.003;108.080
2023-04-24 13:09:00; 53.512;211.150;259.328; 64.083;118.183;1266.100;118.794;155.332;346.941;421.510;334.180;369.000;162.000;104.965; 86.950;164.863;199.067;205.876;283.095; 95.642;164.738;115.720; 95.333;198.850;178.010;250.180;195.130;200.500;109.720;212.973;130.360;268.680;  4.110; 17.335;106.401
2023-04-24 13:10:00; 52.392;216.883;253.028; 67.583;117.400;1266.500;121.347;155.152;349.799;415.111;338.330;369.000;167.000;104.889; 89.570;170.678;200.267;209.068;274.525; 95.117;165.767;117.560; 92.667;198.290;174.840;250.780;191.180;203.790;112.930;217.210;127.120;276.920;  4.038; 18.349;106.296
2023-04-24 13:11:00; 53.117;219.100;256.417; 71.517;121.667;1262.200;125.537;152.260;347.108;422.269;327.200;378.000;164.000;101.221; 91.090;170.000;200.400;208.270;277.480; 93.544;159.003;118.290; 95.733;200.130;176.370;   null;187.250;195.930;112.560;216.773;132.990;276.600;  4.868; 16.232;109.314
2023-04-24 13:12:00; 53.239;216.833;253.936; 67.333;120.967;1262.700;124.472;152.996;345.768;409.488;334.260;373.000;158.000;108.006; 88.060;168.438;202.133;208.270;283.081; 95.986;159.708;117.130; 94.267;200.520;179.320;257.290;194.630;198.650;112.530;216.127;130.030;264.900;  4.381; 16.383;107.973
2023-04-24 13:13:00; 51.443;220.900;257.170; 66.850;117.883;1275.100;118.820;150.727;346.262;414.882;335.100;376.000;165.000;108.581; 91.780;170.009;202.000;217.267;276.323; 97.628;160.492;121.840; 92.800;199.560;179.440;249.760;192.080;205.220;111.370;218.017;132.780;267.200;  5.030; 17.454;107.408
2023-04-24 13:14:00; 52.993;217.633;253.405; 72.083;120.733;1280.100;124.818;151.927;345.427;416.494;335.930;373.000;165.000;109.744; 91.300;169.606;197.067;206.883;276.374; 93.906;162.105;114.040; 94.000;202.300;173.660;244.890;192.580;198.470;113.270;214.788;132.560;274.810;  4.399; 17.257;108.415
2023-04-24 13:15:00; 53.589;217.300;252.549; 71.517;120.817;1256.000;121.540;152.126;349.815;409.810;335.500;372.000;163.000;107.555; 88.870;171.706;203.200;210.078;281.635; 96.060;165.961;123.060; 92.267;196.490;182.530;254.870;192.210;200.150;114.390;215.903;130.790;271.970;  5.138; 17.104;105.961
2023-04-24 13:16:00; 53.840;214.050;256.725; 69.783;119.250;1255.400;126.069;155.786;344.787;416.060;334.000;377.000;164.000;103.864; 88.820;169.701;202.533;209.279;280.039;100.752;161.301;116.840; 93.200;200.210;177.680;247.660;190.110;195.750;112.150;215.428;130.070;270.320;  4.380; 16.528;103.949
2023-04-24 13:17:00; 52.462;217.050;251.659; 68.350;120.383;1267.700;121.142;156.045;355.438;416.277;335.430;372.000;162.000; 98.846; 92.610;168.244;195.333;206.084;278.220;100.732;165.745;113.340; 93.733;198.060;175.700;245.620;198.280;199.920;111.460;211.813;130.540;265.790;  4.488; 16.665;107.973
2023-04-24 13:18:00; 50.700;218.767;258.316; 69.767;119.167;1250.100;123.824;155.576;344.756;415.718;331.430;374.000;163.000;101.881; 90.810;168.349;199.867;211.889;275.056; 98.981;160.824;114.450; 95.333;197.140;180.510;   null;201.040;208.020;112.670;217.622;131.610;267.840;  4.794; 17.861;110.094
2023-04-24 13:19:00; 53.795;221.800;251.061; 67.667;120.567;1291.000;122.608;153.298;350.658;419.198;337.110;373.000;164.000;102.577; 90.840;165.167;196.000;209.279;281.816; 95.448;165.339;114.560; 97.733;201.590;175.050;   null;191.990;194.180;112.770;213.258;128.370;272.370;  4.507; 16.589;109.649
2023-04-24 13:20:00; 55.700;215.400;252.926; 71.733;121.300;1265.100;123.192;156.147;347.612;409.602;335.480;370.000;164.000;105.680; 89.110;167.903;200.000;206.292;278.897; 97.833;165.061;119.630; 93.200;201.620;174.240;248.380;191.150;198.110;113.290;212.975;129.600;263.590;  4.344; 17.678;105.730
2023-04-24 13:21:00; 51.537;219.750;254.620; 69.650;122.617;1278.200;121.145;152.833;342.093;415.308;334.380;375.000;163.000;101.738; 87.990;167.906;198.400;211.303;280.500;100.297;161.473;120.040; 95.600;202.110;184.570;248.140;194.630;195.360;113.220;214.862;132.680;274.920;  4.362; 17.298;106.066
2023-04-24 13:22:00; 51.514;217.283;258.778; 70.317;116.267;1272.200;121.054;150.009;347.902;421.431;338.030;374.000;165.000;105.087; 89.760;165.592;200.400;205.700;274.538; 98.323;163.784;116.290; 94.000;199.930;178.620;254.250;199.770;204.360;113.390;214.358;130.920;269.650;  4.669; 16.466;105.059
2023-04-24 13:23:00; 53.103;214.850;259.017; 67.200;119.000;1256.800;117.302;151.810;347.956;416.313;334.460;372.000;162.000;104.300; 90.450;169.415;197.867;205.908;273.243; 98.703;161.933;117.930; 94.933;198.610;180.490;   null;192.990;196.340;111.020;215.672;130.580;270.020;  4.668; 16.239;108.979
2023-04-24 13:24:00; 51.635;213.300;252.687; 70.100;123.500;1258.300;123.996;152.103;340.061;415.284;335.600;370.000;167.000;107.746; 91.090;168.069;199.067;216.106;276.935;100.488;165.272;118.310; 91.067;198.320;176.940;   null;197.050;197.690;113.530;214.988;131.180;274.350;  4.470; 17.707;108.080
2023-04-24 13:25:00; 55.949;212.917;252.687; 71.950;121.417;1275.800;120.048;152.895;347.169;412.916;339.480;370.000;164.000;107.352; 93.180;169.752;203.333;215.305;281.982; 99.653;157.125;122.200; 95.467;201.580;177.640;249.340;198.820;192.680;110.850;212.232;130.370;273.590;  4.867; 17.102;107.073
2023-04-24 13:26:00; 54.641;217.317;257.734; 68.050;118.183;1287.400;121.472;151.799;348.876;416.691;334.080;368.000;166.000;105.269; 90.290;165.184;195.333;208.102;280.421; 98.577;164.239;115.200; 96.933;199.420;182.560;   null;197.800;196.860;114.000;215.737;132.420;269.660;  4.849; 17.390;108.080
2023-04-24 13:27:00; 53.386;214.000;251.660; 73.050;124.517;1273.100;119.532;151.858;350.501;421.101;334.700;372.000;161.000;107.922; 88.330;169.436;197.333;211.517;281.796; 96.680;161.407;118.220; 94.800;201.970;180.500;   null;193.830;193.310;112.650;213.870;130.770;265.300;  4.200; 17.252;109.422
2023-04-24 13:28:00; 52.126;215.067;252.447; 67.817;118.550;1251.600;120.715;153.162;340.544;414.179;342.000;366.000;172.000; 97.253; 92.150;171.103;202.667;209.914;282.939; 96.617;163.357;118.970; 98.000;200.520;179.190;254.610;201.250;198.870;116.160;218.992;129.630;268.610;  4.452; 17.103;103.381
2023-04-24 13:29:00; 53.877;215.900;258.094; 70.050;119.650;1273.000;117.763;152.540;344.674;418.892;328.560;369.000;164.000;104.372; 89.930;171.960;204.933;208.312;278.825;100.287;159.164;116.900; 93.733;199.970;175.910;252.970;197.220;206.060;114.430;214.180;131.070;272.070;  4.398; 16.602;108.080
2023-04-24 13:30:00; 55.137;213.900;253.558; 71.700;117.533;1252.800;117.158;153.496;344.623;412.879;337.010;373.000;165.000;104.440; 86.780;173.952;200.267;202.106;280.667;101.741;161.986;117.610; 92.800;200.440;179.300;253.760;196.710;200.140;113.160;214.095;131.440;273.780;  4.524; 16.177;108.080
2023-04-24 13:31:00; 52.977;218.500;255.065; 74.567;119.033;1265.600;120.114;153.414;342.209;419.239;340.260;375.000;162.000;105.388; 87.690;167.942;200.000;207.127;273.319;101.122;159.070;113.930; 92.667;193.330;180.160;256.470;196.660;201.560;111.450;221.935;130.220;266.220;  4.687; 17.463;107.073
2023-04-24 13:32:00; 54.761;213.050;253.216; 69.000;119.633;1268.800;120.110;157.671;345.997;410.626;333.980;379.000;161.000;100.563; 89.190;167.709;201.067;210.928;280.386; 97.106;158.820;118.380; 90.133;202.890;175.390;246.580;196.900;203.030;115.000;217.548;129.900;268.690;  4.615; 16.963;107.408
2023-04-24 13:33:00; 53.360;221.517;256.983; 68.233;119.683;1280.000;119.981;153.302;341.055;409.316;337.980;372.000;165.000;107.411; 90.030;174.066;200.533;208.522;280.581; 97.479;161.202;114.810; 94.400;200.680;177.210;   null;197.680;195.950;112.550;210.568;131.210;269.610;  4.308; 16.299;111.101
2023-04-24 13:34:00; 54.177;217.700;254.740; 71.917;124.950;1265.700;121.401;154.516;348.499;413.191;333.410;372.000;163.000;103.892; 88.600;167.503;204.400;211.142;278.709; 95.909;165.466;121.290; 94.000;205.920;177.850;251.840;196.690;205.240;113.490;215.437;131.320;267.710;  4.777; 16.903;107.408
2023-04-24 13:35:00; 53.664;212.000;254.243; 69.517;116.383;1264.900;117.655;150.095;339.699;415.013;343.530;378.000;164.000;100.152; 91.880;165.668;200.400;209.324;274.787; 98.075;167.342;116.610; 96.267;199.650;170.720;   null;193.530;195.560;113.480;216.698;129.220;275.630;  4.993; 17.675;106.737
2023-04-24 13:36:00; 53.435;217.883;251.691; 72.583;117.100;1252.800;120.925;154.600;344.124;411.893;338.710;375.000;164.000;103.563; 88.660;169.336;201.067;209.324;279.545;100.294;164.196;118.540; 92.667;201.860;181.070;244.480;197.150;196.590;116.100;214.405;132.840;269.680;  4.489; 16.253;109.422
2023-04-24 13:37:00; 51.700;218.583;253.866; 68.433;123.417;1253.300;116.564;155.075;342.409;413.419;340.330;375.000;164.000;105.978; 89.110;170.224;201.333;206.918;280.027;100.891;165.765;117.220; 93.467;204.570;174.990;254.180;190.440;202.040;112.870;213.335;130.080;265.110;  4.723; 16.451;107.073
2023-04-24 13:38:00; 54.488;220.083;252.770; 69.417;119.700;1256.600;121.658;152.068;344.557;414.590;332.300;374.000;160.000;102.411; 90.530;171.187;199.733;206.116;280.553;105.027;160.760;118.610; 93.067;202.640;178.930;   null;195.500;197.580;112.360;212.232;131.930;267.710;  4.976; 17.585;108.415
2023-04-24 13:39:00; 54.237;214.367;254.414; 71.617;118.833;1267.600;123.376;153.600;339.817;411.009;330.330;380.000;159.000;105.069; 88.820;164.677;206.267;209.914;279.415; 97.809;165.765;115.020; 93.867;201.010;181.090;   null;200.140;204.200;113.630;217.367;130.650;268.220;  4.778; 16.933;105.290
2023-04-24 13:40:00; 53.026;217.217;253.266; 71.850;122.917;1279.500;122.445;154.777;340.033;412.025;329.530;368.000;157.000;108.626; 87.130;165.239;203.733;202.908;278.032;102.278;161.673;116.860; 92.667;200.540;176.690;255.860;193.230;   null;113.250;216.040;131.200;274.890;  4.544; 17.555;107.408
2023-04-24 13:41:00; 55.191;221.067;254.979; 73.733;122.900;1268.100;126.588;150.836;341.171;415.248;333.900;374.000;167.000;106.274; 89.130;169.642;201.867;202.106;281.548; 99.113;163.295;118.360; 93.600;200.210;174.750;   null;195.620;202.330;113.120;214.542;132.410;272.940;  4.904; 16.316;105.961
2023-04-24 13:42:00; 52.384;219.733;254.654; 68.467;122.533;1289.000;120.458;152.175;345.570;415.262;337.730;374.000;163.000; 98.112; 87.480;167.982;204.133;209.113;278.314; 98.058;168.124;114.680; 93.067;197.080;178.700;250.190;193.210;202.470;113.070;219.645;132.900;268.540;  4.652; 17.160;111.772
2023-04-24 13:43:00; 56.234;211.867;254.688; 68.533;118.767;1268.200;119.737;149.066;340.192;419.731;335.700;373.000;162.000;103.381; 93.240;168.941;200.800;215.523;278.925; 95.426;168.994;113.060; 95.333;199.260;176.620;252.710;195.800;196.670;113.960;213.690;132.430;271.810;  5.049; 18.097;103.381
2023-04-24 13:44:00; 53.664;219.967;256.195; 68.867;120.233;1273.500;120.915;154.236;340.915;411.058;329.480;374.000;164.000;107.834; 87.380;169.752;204.533;211.730;282.485; 97.029;159.838;116.770; 94.533;203.660;174.390;251.800;200.120;197.550;110.310;216.365;131.490;272.000;  4.652; 17.705;105.730
2023-04-24 13:45:00; 53.517;218.317;250.764; 67.133;118.400;1283.700;117.844;153.465;345.121;415.405;335.160;362.000;161.000; 99.129; 87.890;172.666;199.333;202.106;280.992; 99.389;162.554;122.340; 92.800;198.840;176.200;254.060;198.750;194.100;112.110;211.100;131.600;271.350;  4.706; 16.949;105.626
2023-04-24 13:46:00; 51.481;217.717;256.332; 72.483;122.683;1275.500;122.445;149.406;350.504;421.242;332.030;369.000;162.000;101.864; 91.330;172.394;197.200;208.522;280.856; 99.369;160.484;119.450; 95.200;202.450;176.030;   null;200.340;206.580;113.050;213.358;132.860;270.160;  4.346; 17.631;108.751
2023-04-24 13:47:00; 54.603;211.700;251.090; 68.350;121.100;1269.300;125.096;154.032;353.990;412.588;336.600;377.000;167.000; 99.070; 88.880;167.230;205.333;208.733;280.872; 99.175;165.182;117.970; 94.667;200.590;181.130;250.750;198.130;203.160;111.330;214.792;132.020;272.660;  4.274; 16.739;106.843
2023-04-24 13:48:00; 51.913;219.483;253.831; 66.417;118.300;1242.200;120.685;153.349;348.162;416.087;332.300;374.000;163.000; 99.338; 90.260;169.413;204.000;210.339;275.580; 98.472;164.358;119.060; 94.400;204.570;172.430;253.620;195.420;197.180;116.240;216.098;131.080;267.580;  4.381; 17.313;106.507
2023-04-24 13:49:00; 53.763;219.350;251.519; 68.200;117.183;1251.700;122.903;156.392;352.350;423.309;332.830;370.000;162.000; 98.449; 88.430;169.817;197.200;205.522;279.608; 98.661;160.626;115.380; 97.333;197.090;177.280;   null;199.570;203.200;115.590;216.975;130.180;269.670;  5.012; 18.100;108.415
2023-04-24 13:50:00; 53.687;215.750;249.463; 67.317;121.733;1261.500;124.415;147.520;347.255;417.024;335.480;371.000;167.000;100.444; 92.590;165.651;205.600;203.916;275.633;100.158;166.971;116.880; 92.000;203.550;183.700;256.870;194.180;194.530;114.470;214.610;129.180;270.910;  4.724; 17.524;106.843
2023-04-24 13:51:00; 51.125;217.983;251.707; 70.783;118.600;1266.700;119.737;151.765;342.400;419.590;334.810;371.000;158.000;106.447; 88.370;167.172;199.067;211.142;282.197; 97.713;159.457;119.090; 93.867;203.720;174.380;   null;193.770;196.640;110.740;215.028;132.570;271.260;  4.580; 18.156;109.195
2023-04-24 13:52:00; 52.707;214.633;255.836; 72.233;117.317;1267.000;118.393;152.304;339.194;406.221;336.630;370.000;161.000;103.247; 89.320;167.140;205.067;207.337;276.930; 98.518;163.319;118.880; 92.533;201.260;176.750;   null;198.990;203.070;112.650;218.190;130.630;272.090;  4.597; 17.612;109.867
2023-04-24 13:53:00; 52.723;214.883;255.219; 65.850;117.767;1273.300;121.345;151.578;342.855;414.028;332.310;375.000;161.000;104.737; 88.800;166.814;199.333;204.926;278.306; 96.145;156.229;115.770; 95.867;198.730;177.230;   null;190.460;200.770;112.110;214.872;132.130;276.040;  4.652; 16.629;109.422
2023-04-24 13:54:00; 54.434;220.850;255.544; 68.433;121.267;1285.200;120.852;153.445;345.860;418.866;335.660;   null;164.000;101.767; 87.800;170.548;202.933;213.982;275.882; 98.456;164.835;115.630; 97.333;199.630;171.590;247.610;190.240;197.440;112.770;216.237;132.730;267.730;  4.923; 17.687;107.744
2023-04-24 13:55:00; 54.325;216.100;252.786; 74.317;118.533;1270.100;122.411;155.348;343.551;415.179;332.300;380.000;164.000;111.613; 90.920;165.573;202.800;210.551;283.879;100.218;159.842;116.400; 94.667;198.510;176.710;   null;196.860;198.970;113.040;215.150;131.890;269.110;  4.544; 16.508;108.751
2023-04-24 13:56:00; 51.438;220.667;248.040; 72.050;119.783;1265.600;120.600;157.823;346.726;414.728;338.630;376.000;159.000;105.703; 89.530;168.796;202.400;206.533;284.439;100.410;162.850;117.180; 94.000;203.620;179.570;   null;194.210;194.640;110.350;217.045;127.550;270.540;  4.796; 17.640;111.547
2023-04-24 13:57:00; 52.164;216.983;255.150; 66.450;123.250;1272.200;123.756;155.537;347.754;413.186;342.130;379.000;162.000;102.547; 89.910;167.214;199.600;212.159;279.927; 94.272;165.905;114.380; 91.733;205.680;174.750;256.790;197.110;198.960;113.320;221.762;130.300;273.920;  4.688; 16.836;108.187
2023-04-24 13:58:00; 49.847;217.583;258.423; 69.533;121.417;1245.300;123.314;154.235;345.437;422.036;335.480;374.000;162.000;104.516; 88.750;167.479;201.733;206.742;282.026; 97.433;162.402;115.790; 96.267;196.510;183.380;253.870;191.660;191.790;112.670;210.038;130.740;270.450;  4.580; 16.050;109.195
2023-04-24 13:59:00; 51.040;211.517;250.883; 67.800;119.500;1241.400;123.906;153.614;352.548;421.996;336.610;369.000;157.000; 99.093; 90.220;170.546;198.933;213.766;277.664; 97.234;165.655;118.810; 96.933;200.920;175.370;   null;195.580;197.900;115.690;212.268;130.450;275.140;  4.940; 16.020;106.843
2023-04-24 14:00:00; 51.488;216.500;255.956; 68.150;120.117;1259.700;121.150;155.789;344.630;421.172;336.100;376.000;161.000;108.214; 89.800;167.979;202.800;211.355;282.076; 92.747;163.989;120.790; 96.000;202.180;181.630;   null;196.560;201.950;111.620;219.600;132.080;272.610;  4.580; 16.868;108.187
2023-04-24 14:01:00; 52.380;218.467;253.557; 68.683;118.150;1256.200;118.743;151.769;342.423;415.308;340.260;367.000;167.000;102.744; 90.600;167.078;203.867;207.546;274.195; 96.687;162.904;115.930; 94.933;204.750;180.110;   null;200.560;200.580;112.150;220.290;132.340;273.200;  5.084; 16.429;106.843
2023-04-24 14:02:00; 54.565;212.600;255.116; 71.433;119.517;1273.100;122.750;152.653;349.753;415.703;338.800;375.000;160.000;107.073; 88.900;168.920;203.467;204.122;274.894; 96.737;161.377;118.150; 94.133;193.900;177.690;   null;197.730;204.180;110.190;214.222;129.400;274.040;  4.615; 17.405;105.835
2023-04-24 14:03:00; 52.905;225.000;258.646; 64.633;118.717;1274.900;118.630;159.075;345.716;410.757;334.600;   null;163.000;100.975; 89.710;173.155;200.933;209.960;285.117; 98.881;162.706;113.900; 96.667;201.520;177.420;   null;203.510;199.800;113.660;212.915;130.930;271.840;  4.777; 17.571;108.294
2023-04-24 14:04:00; 53.769;221.683;258.423; 70.217;124.283;1282.000;121.137;155.314;344.402;414.675;341.730;370.000;161.000;102.595; 91.570;169.262;203.733;214.198;281.807; 98.169;162.261;115.340; 96.400;203.140;178.380;   null;194.800;206.260;115.620;213.707;131.960;273.810;  4.813; 18.293;110.312
2023-04-24 14:05:00; 53.087;225.617;252.666; 71.167;118.017;1271.400;125.753;154.595;341.346;416.806;331.000;372.000;163.000;101.922; 87.590;168.593;201.067;205.133;279.487;100.003;158.940;113.610; 93.067;203.580;178.130;   null;195.630;200.190;111.620;215.523;130.930;275.910;  4.831; 17.053;107.515
2023-04-24 14:06:00; 52.788;219.483;256.624; 71.417;120.650;1275.600;126.829;154.113;340.370;412.808;336.330;374.000;165.000;104.790; 87.650;168.648;203.067;209.367;278.081; 95.065;163.794;116.220; 94.000;203.200;179.170;   null;199.550;206.140;113.650;214.623;132.450;272.020;  5.083; 16.934;105.940
2023-04-24 14:07:00; 54.053;211.833;248.723; 64.083;119.967;1277.900;118.733;154.301;340.179;415.685;328.580;376.000;166.000;105.272; 90.900;170.900;201.200;208.772;278.579; 98.520;162.314;118.270; 95.867;200.110;179.270;   null;197.780;200.160;114.360;214.457;132.230;270.110;  4.543; 17.311;108.294
2023-04-24 14:08:00; 53.258;219.033;257.087; 68.000;123.267;1266.600;123.483;156.758;352.233;411.239;340.000;374.000;162.000;101.997; 89.040;167.598;200.533;204.535;284.289; 97.486;158.222;119.630; 93.067;197.660;176.100;   null;190.830;191.460;111.470;218.325;129.490;267.220;  4.561; 16.677;110.984
2023-04-24 14:09:00; 52.502;217.867;249.856; 67.233;119.600;1250.700;120.935;155.415;338.616;416.074;334.900;382.000;163.000;104.597; 90.010;162.441;204.000;205.548;280.185; 98.532;158.493;118.540; 96.800;197.690;178.060;   null;198.650;195.110;111.260;214.752;132.940;272.720;  4.741; 17.083;109.867
2023-04-24 14:10:00; 51.236;217.317;250.335; 70.933;118.800;1278.100;125.771;149.161;340.462;416.044;350.700;375.000;167.000;104.306; 90.430;168.406;205.467;210.384;276.978; 95.718;162.373;120.290; 97.467;197.710;177.350;   null;195.300;200.650;110.760;210.132;130.640;272.060;  4.380; 17.308;105.835
2023-04-24 14:11:00; 54.445;220.150;250.713; 67.817;122.267;1285.900;125.296;152.916;348.626;419.773;335.680;367.000;161.000;105.723; 89.760;167.087;201.467;205.548;278.484;100.828;161.519;115.130; 98.800;203.270;176.540;   null;197.010;203.000;112.120;210.667;133.520;269.260;  4.434; 17.368;107.515
2023-04-24 14:12:00; 53.410;215.717;254.037; 64.983;119.733;1244.500;119.116;153.073;345.011;413.995;337.080;375.000;167.000;103.529; 90.820;166.209;199.467;211.190;280.787;100.366;158.051;116.880; 94.267;199.130;178.040;255.420;195.460;197.530;108.630;216.895;131.340;271.320;  4.416; 17.005;105.940
2023-04-24 14:13:00; 55.261;216.200;250.131; 66.467;116.283;1282.400;123.846;151.438;348.310;412.139;339.730;374.000;161.000;104.597; 89.400;171.532;201.200;206.951;280.173; 97.099;160.231;118.560; 96.800;203.070;177.210;250.050;193.210;196.210;113.860;215.227;131.870;272.370;  4.794; 18.271;106.843
2023-04-24 14:14:00; 54.907;216.100;255.048; 66.417;121.600;1288.200;125.674;155.814;340.135;421.757;337.700;377.000;161.000;100.669; 88.780;167.431;202.400;207.369;279.711; 98.105;161.343;113.880; 93.733;203.640;176.700;   null;202.000;199.170;111.880;218.905;131.180;273.410;  4.380; 17.257;105.499
2023-04-24 14:15:00; 53.017;222.333;257.326; 71.900;120.300;1268.000;120.745;152.321;345.371;418.475;337.700;375.000;161.000;103.439; 90.670;164.913;204.933;217.052;277.395;102.031;163.477;117.450; 92.400;199.320;176.850;248.040;191.540;193.730;109.270;214.220;134.120;268.970;  5.171; 17.786;105.267
2023-04-24 14:16:00; 52.511;217.050;258.765; 72.800;114.883;1268.100;122.137;151.955;346.810;414.963;336.130;383.000;159.000; 99.759; 89.770;166.727;202.267;208.386;278.344; 98.281;166.475;120.060; 94.933;200.580;176.800;257.600;198.960;194.850;113.910;217.468;132.480;269.290;  4.505; 16.304;107.851
2023-04-24 14:17:00; 54.934;215.750;259.108; 70.900;124.783;1288.100;124.430;156.659;344.050;415.723;335.730;381.000;161.000;103.393; 88.760;171.558;203.867;207.369;283.189; 99.275;163.953;120.540; 94.933;204.400;178.190;   null;192.750;206.660;110.090;210.908;133.150;271.900;  4.486; 17.151;108.523
2023-04-24 14:18:00; 52.976;223.217;257.189; 65.417;118.800;1252.700;119.819;150.744;356.061;416.708;338.000;378.000;166.000;103.566; 88.270;167.037;202.800;209.790;276.189; 99.275;161.293;117.590; 94.933;198.190;179.400;250.040;191.110;201.930;111.470;210.087;132.370;274.260;  4.648; 17.994;104.594
2023-04-24 14:19:00; 47.721;219.433;254.191; 65.950;118.233;1263.800;119.901;153.430;346.004;423.068;338.700;374.000;164.000;101.848; 86.280;169.230;202.667;204.142;274.333;102.639;164.595;119.790; 90.667;200.310;180.540;   null;195.410;199.820;114.760;215.592;134.800;271.050;  4.198; 18.250;109.639
2023-04-24 14:20:00; 54.689;212.517;255.681; 65.067;120.700;1283.600;126.670;151.165;347.487;414.802;341.060;373.000;162.000;103.633; 89.540;166.471;198.133;212.211;281.010;101.862;162.028;118.540; 95.200;200.690;181.900;   null;197.440;196.330;114.240;217.790;133.180;272.120;  5.296; 16.226;106.276
2023-04-24 14:21:00; 54.733;211.900;251.554; 69.167;120.933;1288.900;122.754;152.798;343.827;426.876;337.300;   null;165.000;101.968; 92.300;169.684;198.933;211.996;276.723; 99.002;159.815;118.630; 93.200;198.810;176.710;   null;196.400;204.510;111.140;216.213;128.680;270.880;  4.684; 17.251;109.867
2023-04-24 14:22:00; 55.077;222.467;261.229; 67.983;121.450;1283.300;124.131;154.101;346.164;414.357;334.280;377.000;164.000;105.658; 89.210;168.853;201.200;208.386;279.791; 98.747;162.063;115.950; 92.800;201.630;173.620;   null;198.910;200.580;113.960;211.152;133.490;281.090;  4.450; 16.828;106.949
2023-04-24 14:23:00; 53.074;215.933;252.582; 72.533;119.433;1283.000;123.056;156.483;343.982;410.802;342.160;383.000;165.000;105.842; 89.600;165.358;199.600;205.755;282.331;100.301;158.632;117.560; 96.133;199.130;177.270;   null;194.700;204.030;112.370;211.795;130.740;273.750;  5.133; 17.551;105.163
2023-04-24 14:24:00; 53.221;217.367;261.777; 67.367;117.433;1280.000;120.885;151.891;344.250;415.147;337.700;380.000;162.000;103.368; 90.090;167.689;194.933;207.369;282.504; 99.609;163.170;110.720; 91.867;201.310;179.110;249.490;191.090;204.830;111.160;211.850;132.680;278.800;  4.611; 17.141;106.381
2023-04-24 14:25:00; 53.922;207.917;258.523; 66.183;116.567;1294.900;120.182;150.289;351.163;413.508;342.810;378.000;165.000;100.348; 90.990;168.160;198.933;204.949;276.764; 99.816;164.228;119.340; 94.800;200.960;176.290;   null;199.080;202.590;112.660;208.712;132.420;269.860;  4.737; 17.049;109.976
2023-04-24 14:26:00; 54.879;213.217;257.547; 70.867;117.583;1291.200;122.063;152.572;337.850;409.087;336.460;377.000;164.000;106.123; 91.250;166.520;204.400;208.983;276.051; 98.956;163.721;115.880; 92.667;200.940;181.500;250.830;192.750;195.170;116.450;213.640;132.120;269.460;  4.575; 16.401;104.025
2023-04-24 14:27:00; 51.895;215.183;256.503; 71.350;116.600;1297.800;123.384;153.027;343.360;424.787;340.260;381.000;168.000;110.089; 90.130;167.467;202.533;210.810;282.489;101.332;162.151;118.040; 93.600;199.670;177.110;   null;199.890;199.480;109.780;211.490;135.410;276.680;  4.701; 17.668;109.303
2023-04-24 14:28:00; 54.755;213.300;258.591; 63.233;123.483;1266.600;123.229;152.672;350.808;414.743;339.460;384.000;168.000;105.120; 91.580;163.927;206.533;210.002;282.749; 97.228;165.364;116.400; 94.667;201.450;179.140;251.270;197.730;203.570;109.520;212.573;135.410;270.560;  5.007; 16.340;106.381
2023-04-24 14:29:00; 55.032;213.900;257.855; 72.917;119.750;1249.100;120.428;152.053;345.765;418.553;338.610;380.000;159.000;104.358; 86.720;172.075;202.133;214.848;276.895;101.372;164.953;118.270; 94.267;204.790;182.290;   null;194.520;197.520;113.660;213.682;133.310;279.270;  5.204; 16.957;104.025
2023-04-24 14:30:00; 53.965;215.950;255.082; 68.383;120.333;1295.400;124.815;154.013;349.157;417.155;334.500;378.000;159.000;106.252; 91.820;169.662;200.400;208.386;277.226; 96.493;161.161;119.200; 93.733;197.570;182.470;   null;192.570;199.590;112.260;216.373;131.800;274.430;  4.394; 16.803;110.421
2023-04-24 14:31:00; 56.634;218.767;254.586; 69.767;123.200;1295.400;119.877;155.573;343.161;418.342;336.860;381.000;162.000;101.880; 91.240;168.985;205.067;206.172;275.899; 98.278;164.148;121.200; 95.733;198.330;175.790;254.120;199.190;207.170;111.830;217.607;130.850;274.420;  4.430; 18.054;109.748
2023-04-24 14:32:00; 52.372;219.167;251.660; 66.350;123.300;1318.700;120.122;150.396;350.247;418.817;339.300;380.000;163.000;101.574; 88.400;170.263;202.533;212.640;280.425; 96.826;158.854;112.900; 94.000;205.220;179.940;   null;198.450;205.440;115.830;210.928;131.540;270.600;  4.790; 15.474;109.411
2023-04-24 14:33:00; 53.738;213.133;255.373; 68.350;118.567;1268.500;121.608;153.105;346.988;416.020;341.800;373.000;165.000;107.332; 86.860;169.514;205.200;208.597;279.218; 96.000;159.353;120.500; 95.333;200.390;180.490;259.130;194.220;204.590;112.630;214.447;132.390;272.200;  4.537; 17.479;107.728
