DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-03-26 05:46:00; 53.871;213.892;256.329; 69.875;116.425;1264.450;116.616;150.421;340.889;395.650;334.570;406.000; 99.289; 84.510;162.438;194.467;202.201;260.822; 97.637;159.477; 92.267;192.335;169.350;245.250;189.550;195.230;109.180;219.715;123.910;258.680;  4.000; 15.941;106.830
2024-03-26 05:48:00; 54.518;217.292;254.583; 72.367;120.783;1281.300;119.218;150.174;340.074;395.509;333.705;402.000;103.870; 86.300;160.415;196.267;207.865;261.473; 93.615;158.834; 92.933;191.725;170.745;243.800;186.885;201.120;108.780;219.340;123.595;259.775;  4.251; 16.644;104.452
2024-03-26 05:50:00; 54.191;214.425;258.342; 69.242;122.675;1257.600;119.668;148.976;341.951;392.104;334.590;402.500;103.295; 85.230;158.069;194.200;207.245;262.889; 94.786;161.672; 94.533;192.975;170.185;240.900;187.620;190.035;109.470;220.230;122.880;260.760;  3.991; 15.474;105.188
2024-03-26 05:52:00; 54.013;216.559;257.083; 68.292;119.958;1263.050;122.038;147.545;336.119;392.056;333.655;400.500;100.873; 85.580;159.472;193.600;202.408;261.619; 98.440;160.944; 92.800;191.035;171.665;   null;186.415;193.365;108.675;222.465;123.570;258.045;  4.197; 16.030;105.752
2024-03-26 05:54:00; 52.147;218.175;257.536; 71.867;119.292;1263.350;120.341;152.426;341.361;397.629;330.945;398.500;103.971; 84.945;160.983;194.333;205.288;262.320; 97.103;161.888; 93.333;190.130;168.280;238.300;188.485;196.785;110.695;217.730;122.735;261.415;  4.279; 16.610;105.529
2024-03-26 05:56:00; 53.496;212.583;252.791; 66.767;120.308;1276.650;120.380;146.126;339.739;393.280;333.900;402.000;106.633; 87.785;163.318;200.000;202.921;262.549; 96.902;160.091; 95.267;191.550;167.325;247.700;191.415;190.105;107.975;224.110;123.965;261.235;  4.368; 15.874;106.395
2024-03-26 05:58:00; 53.866;216.583;259.296; 69.058;123.000;1249.800;122.791;147.363;337.154;388.818;333.480;407.500; 99.426; 88.110;161.356;199.000;203.026;260.051; 96.849;156.872; 92.267;189.345;170.245;246.100;187.930;191.175;108.010;218.180;122.095;258.405;  4.476; 16.372;107.471
2024-03-26 06:00:00; 52.964;218.950;253.978; 70.600;119.250;1260.100;120.849;149.175;342.941;395.993;333.040;401.000;102.554; 85.740;158.243;197.133;204.466;261.723; 96.595;157.253; 93.467;191.475;168.745;   null;190.265;198.580;108.160;217.390;122.820;252.800;  3.894; 16.266;106.961
2024-03-26 06:02:00; 53.797;217.400;256.093; 66.542;119.525;1283.750;117.859;148.106;339.016;396.372;330.940;397.000;104.371; 87.480;157.992;197.133;208.782;260.438; 96.250;159.895; 94.133;190.685;172.660;   null;189.865;194.940;109.490;220.795;123.055;257.805;  4.494; 15.439;109.348
2024-03-26 06:04:00; 52.860;214.708;252.554; 68.467;119.975;1286.400;119.814;147.971;343.445;395.180;335.430;404.000;100.572; 88.205;161.437;194.533;201.789;259.844; 97.395;160.129; 93.467;188.355;168.270;   null;189.340;196.465;107.390;220.740;123.480;259.660;  4.369; 16.169;107.354
2024-03-26 06:06:00; 53.822;214.517;257.906; 71.508;119.225;1281.500;118.744;146.719;345.032;393.747;333.690;397.000;102.728; 84.085;158.808;194.200;203.745;263.199; 93.787;159.341; 91.867;191.625;170.580;242.450;186.015;192.515;106.355;222.730;124.845;257.040;  4.400; 15.533;104.742
2024-03-26 06:08:00; 53.746;213.858;255.700; 70.642;119.375;1275.650;120.675;148.787;342.838;389.462;335.905;405.000;102.663; 87.115;161.793;197.733;206.523;261.298; 95.313;157.976; 92.733;191.125;169.045;   null;188.645;195.250;109.100;222.590;124.165;261.180;  4.298; 16.353;106.959
2024-03-26 06:10:00; 52.965;214.441;253.216; 70.283;121.884;1265.400;119.535;147.822;344.031;390.903;330.010;400.500;102.250; 84.735;159.572;194.400;203.024;263.231; 96.616;158.235; 93.400;189.535;172.480;246.500;191.470;195.045;107.935;221.005;123.725;260.230;  4.469; 17.084;106.041
2024-03-26 06:12:00; 53.862;217.017;258.043; 69.792;118.625;1275.200;120.255;148.493;344.700;395.698;335.930;396.000;101.609; 84.495;159.209;197.733;207.141;259.781; 93.841;159.002; 93.600;189.425;171.330;243.500;187.460;191.080;108.725;219.035;122.745;255.275;  4.156; 16.885;104.399
2024-03-26 06:14:00; 52.461;212.650;259.268; 69.558;118.692;1265.000;116.983;146.990;341.722;395.555;333.530;400.000;104.469; 86.765;160.830;196.200;207.343;261.232; 94.907;160.719; 93.400;194.755;172.445;   null;191.810;195.350;107.210;219.570;122.690;259.730;  4.641; 15.932;108.952
2024-03-26 06:16:00; 52.934;214.375;253.039; 72.117;117.633;1265.500;120.176;148.293;339.274;396.670;330.210;398.500;101.179; 90.835;160.843;195.733;201.997;260.063; 96.855;157.054; 93.400;191.160;170.425;240.700;192.580;198.660;108.450;222.965;123.110;261.520;  4.040; 15.775;106.959
2024-03-26 06:18:00; 55.624;213.817;257.809; 70.400;120.542;1276.800;119.957;146.411;339.994;398.737;331.695;399.000;103.570; 86.520;159.733;197.333;204.362;260.528; 96.882;159.198; 91.133;190.990;173.630;240.700;187.950;193.570;108.475;219.030;122.305;258.595;  4.166; 15.837;106.395
2024-03-26 06:20:00; 54.183;216.333;254.917; 71.467;121.000;1270.750;118.406;147.071;344.079;393.104;329.420;404.000;103.004; 86.005;159.771;198.000;204.258;262.710; 95.558;157.362; 94.200;192.235;170.090;   null;191.285;199.395;108.545;218.875;122.355;259.120;  4.292; 16.897;106.906
2024-03-26 06:22:00; 54.240;217.475;253.610; 70.383;117.467;1272.100;120.449;149.283;346.138;395.049;330.870;401.000;105.047; 88.505;157.829;195.000;206.931;263.287; 95.281;160.996; 91.467;189.840;169.685;   null;191.265;193.005;109.060;223.290;124.220;258.465;  4.596; 15.837;106.684
2024-03-26 06:24:00; 53.048;218.267;256.254; 70.733;120.833;1278.700;120.293;147.353;342.328;393.686;336.330;404.500;101.472; 85.815;162.882;201.133;207.653;260.842; 98.357;159.215; 91.267;188.625;169.160;242.600;187.490;194.750;108.825;220.905;123.260;256.500;  4.301; 16.145;106.341
2024-03-26 06:26:00; 52.873;218.342;258.460; 70.467;120.341;1264.850;120.378;150.034;345.246;397.383;337.830;399.000; 99.992; 88.895;158.707;197.000;206.726;262.073; 97.259;161.067; 93.200;191.485;169.420;240.550;192.715;188.785;109.940;222.270;123.545;256.695;  4.677; 16.107;109.069
2024-03-26 06:28:00; 56.607;217.742;255.168; 67.217;120.200;1283.300;120.656;150.012;342.939;389.089;337.895;399.500;103.639; 84.605;159.930;197.533;205.080;258.249; 94.668;160.714; 92.867;189.885;171.610;246.400;190.380;193.105;108.975;221.465;123.125;258.635;  4.552; 16.805;109.464
2024-03-26 06:30:00; 55.411;216.575;258.676; 68.225;118.925;1251.000;118.066;146.220;344.015;394.185;332.980;401.000;101.061; 87.215;157.402;195.467;206.006;264.705; 98.692;157.979; 92.800;191.880;171.910;   null;189.590;194.630;110.115;217.770;122.725;257.165;  4.302; 15.621;105.424
2024-03-26 06:32:00; 56.322;217.359;254.911; 72.958;121.850;1276.450;120.665;149.817;343.292;397.036;333.905;402.000; 99.905; 86.925;158.686;196.467;205.390;261.793; 96.446;158.761; 94.667;191.515;170.305;243.250;186.195;193.070;109.445;223.420;123.020;257.140;  4.249; 15.526;108.674
2024-03-26 06:34:00; 51.149;217.883;250.473; 69.017;120.034;1279.100;117.742;146.408;342.590;394.384;330.500;395.000;101.523; 86.230;166.910;189.933;206.832;262.986; 97.849;158.994; 95.467;190.025;171.125;243.800;188.240;191.155;108.140;220.605;123.590;260.130;  4.132; 16.970;106.460
2024-03-26 06:36:00; 53.858;214.233;256.271; 65.692;119.875;1261.850;120.771;149.263;349.350;393.680;331.330;400.500;102.529; 87.600;161.381;194.200;202.818;254.940; 94.458;159.199; 93.933;187.310;169.385;240.100;188.210;199.015;106.725;218.050;121.260;259.830;  4.392; 16.265;105.490
2024-03-26 06:38:00; 55.665;217.400;255.469; 70.467;119.034;1270.150;121.239;146.387;346.303;391.613;332.645;400.500;101.796; 84.455;162.618;196.733;206.320;259.609; 97.170;158.383; 92.667;192.600;170.510;241.150;191.305;193.355;109.185;219.130;123.270;257.965;  4.284; 17.167;106.054
2024-03-26 06:40:00; 53.929;217.491;254.711; 68.700;119.133;1268.200;116.868;148.377;346.261;398.684;335.550;397.000;101.224; 87.645;161.254;197.533;204.568;261.489; 95.783;160.688; 94.600;190.875;169.125;242.200;187.055;191.570;108.420;216.405;124.600;258.995;  4.688; 16.278;108.557
2024-03-26 06:42:00; 53.042;215.284;254.353; 70.958;120.400;1259.700;122.085;149.173;344.552;390.908;331.745;397.500; 99.743; 86.250;160.183;194.467;204.671;265.510; 97.763;162.995; 93.933;192.295;171.280;   null;188.925;197.355;108.805;218.470;122.760;256.710;  4.571; 16.854;104.194
2024-03-26 06:44:00; 52.692;218.575;257.612; 70.717;119.742;1267.400;121.045;151.661;341.234;392.897;332.560;396.500;105.649; 86.425;159.416;198.933;203.744;260.359; 99.208;157.274; 93.533;192.655;170.865;   null;188.975;191.135;110.880;220.140;123.125;258.855;  4.669; 15.804;106.119
2024-03-26 06:46:00; 54.598;217.617;259.879; 68.992;117.458;1276.800;119.080;149.193;341.472;396.413;331.945;404.500;103.448; 86.625;163.149;197.067;203.744;263.085; 96.251;158.885; 93.533;192.060;170.445;240.200;189.730;192.635;110.045;218.600;120.395;257.400;  4.042; 15.818;107.141
2024-03-26 06:48:00; 53.969;216.600;252.291; 69.825;123.800;1266.500;119.561;151.514;343.516;399.467;330.270;404.500;104.226; 88.055;159.974;196.533;207.659;264.852; 95.844;157.951; 95.600;192.125;170.760;243.200;191.915;190.755;108.590;223.465;124.405;256.510;  3.899; 15.498;107.707
2024-03-26 06:50:00; 52.965;214.233;252.092; 69.342;123.417;1277.850;120.486;150.271;342.649;402.064;332.395;405.000;104.549; 85.575;160.918;197.333;202.405;260.713; 95.955;159.296; 92.533;189.120;173.165;   null;187.280;195.730;111.660;220.225;122.460;260.040;  4.724; 16.058;104.586
2024-03-26 06:52:00; 54.886;216.950;254.322; 69.025;120.292;1263.250;119.464;149.448;342.040;398.005;330.970;401.000;100.927; 88.230;162.892;196.467;207.560;264.835; 96.384;158.444; 92.400;188.520;170.470;   null;190.170;193.770;108.305;217.655;123.850;260.210;  4.339; 16.090;107.365
2024-03-26 06:54:00; 54.828;218.450;253.748; 71.033;120.650;1270.600;119.358;150.297;341.447;392.190;334.300;400.500;101.203; 88.005;159.810;196.533;205.907;260.610; 95.347;162.690; 92.400;187.390;168.260;   null;193.820;193.360;110.165;222.255;123.875;255.450;  4.394; 15.272;105.490
2024-03-26 06:56:00; 53.839;215.133;253.131; 70.008;117.692;1278.400;119.189;151.337;341.605;390.249;326.990;402.000;104.974; 87.365;159.699;192.867;205.085;259.953; 94.622;160.407; 94.000;188.450;170.605;245.500;192.835;202.000;108.345;220.575;123.270;261.000;  4.556; 16.130;105.491
2024-03-26 06:58:00; 52.228;217.559;253.665; 69.317;118.633;1289.750;119.783;148.699;339.313;396.943;330.040;402.000;100.096; 85.860;161.779;198.533;205.188;260.160; 95.494;155.538; 93.533;193.695;170.165;242.600;193.940;193.855;107.580;224.210;122.645;257.460;  4.341; 16.626;105.779
2024-03-26 07:00:00; 54.588;218.742;256.699; 67.633;120.150;1280.600;119.553;147.677;341.243;394.939;333.145;402.000;101.436; 86.535;159.603;194.600;202.815;256.648; 94.332;158.839; 90.933;190.045;169.620;247.900;191.545;193.195;107.665;219.170;125.050;259.510;  4.206; 16.633;103.682
2024-03-26 07:02:00; 55.232;218.192;251.884; 66.492;120.492;1243.100;119.015;149.243;335.290;396.244;335.685;404.000;100.647; 84.935;157.995;196.333;206.428;259.944; 95.609;160.458; 92.800;188.790;170.380;   null;188.105;190.515;108.970;218.450;122.380;258.955;  4.134; 16.642;105.845
2024-03-26 07:04:00; 54.031;213.459;253.516; 68.692;119.934;1267.200;119.227;147.335;341.319;392.230;329.780;400.000;100.365; 84.855;160.516;195.133;203.538;259.048; 95.755;157.468; 94.667;190.045;170.610;   null;190.495;197.905;109.985;221.685;120.955;257.630;  4.555; 16.055;106.408
2024-03-26 07:06:00; 53.438;211.833;256.271; 70.075;118.391;1267.250;117.266;149.152;342.327;399.015;330.870;396.500;100.811; 88.580;160.575;192.800;203.434;262.108; 96.751;155.960; 92.733;193.290;174.280;241.600;189.715;199.010;109.035;217.335;121.180;258.985;  4.152; 17.122;106.695
2024-03-26 07:08:00; 55.825;216.833;254.948; 67.142;123.358;1272.100;118.721;147.977;340.918;394.079;334.580;398.000;100.157; 84.490;157.299;194.600;208.494;263.314; 96.639;158.360; 93.133;190.090;169.570;244.800;191.890;193.790;107.710;221.945;123.900;257.765;  4.170; 16.964;106.865
2024-03-26 07:10:00; 55.840;216.150;255.868; 70.442;120.958;1264.100;120.103;148.113;339.069;393.219;330.155;396.500;103.430; 85.705;156.803;195.867;204.880;266.794; 96.489;159.257; 92.467;190.005;169.345;247.100;191.715;192.770;109.075;221.515;121.900;257.795;  4.645; 16.422;106.183
2024-03-26 07:12:00; 53.107;215.809;255.400; 72.083;119.700;1264.150;121.460;146.679;341.423;391.091;329.960;400.000;104.229; 87.980;164.920;194.000;205.292;263.340; 94.206;160.304; 92.200;190.160;169.485;   null;190.270;196.485;107.895;222.605;122.365;259.655;  3.918; 15.739;105.230
2024-03-26 07:14:00; 54.208;214.783;254.087; 66.450;119.808;1259.700;121.409;150.443;341.793;396.762;332.390;401.500; 98.441; 88.745;157.698;199.733;206.840;262.527; 96.621;159.963; 92.800;191.150;171.555;   null;189.370;194.900;108.405;220.845;124.805;259.865;  4.528; 15.866;106.250
2024-03-26 07:16:00; 55.397;220.834;252.599; 73.250;120.358;1267.450;116.597;150.187;346.452;393.195;335.140;396.500;101.603; 85.570;158.450;194.733;204.878;261.420; 95.850;158.297; 92.067;188.955;171.095;   null;192.715;194.155;108.070;222.570;123.100;256.995;  4.376; 16.703;106.590
2024-03-26 07:18:00; 53.611;216.783;253.738; 70.700;120.441;1267.300;119.335;151.250;338.898;396.967;336.245;399.000;101.479; 86.725;163.661;193.267;205.189;265.309; 98.631;159.438; 92.400;191.380;169.595;246.000;189.515;193.575;108.535;221.320;121.875;259.225;  4.610; 15.936;105.687
2024-03-26 07:20:00; 53.466;216.216;255.024; 69.858;121.133;1277.550;119.646;149.236;341.648;392.327;332.655;398.500;101.213; 86.700;161.219;197.133;204.157;259.600; 95.396;158.839; 90.600;189.055;169.320;   null;194.505;196.275;110.340;219.815;124.085;259.065;  4.179; 15.801;104.210
2024-03-26 07:22:00; 53.453;216.359;257.563; 69.458;121.792;1250.500;119.244;149.474;344.638;400.340;327.470;404.500;100.464; 88.245;161.248;194.467;203.125;259.870; 96.794;157.998; 92.800;191.830;172.035;240.700;194.035;194.285;109.250;221.260;123.585;258.920;  4.448; 15.358;106.132
2024-03-26 07:24:00; 54.207;214.117;254.594; 70.292;122.950;1271.800;118.977;150.421;345.465;395.194;331.760;404.000;100.653; 85.790;164.682;198.333;206.531;263.828; 99.449;161.861; 91.867;188.355;171.850;243.400;195.340;193.955;108.205;223.675;122.120;260.085;  4.519; 15.453;105.400
2024-03-26 07:26:00; 53.869;217.067;253.589; 71.308;121.250;1279.700;119.543;152.512;344.180;400.833;330.480;404.500;101.763; 86.750;160.351;195.267;205.394;262.337; 97.307;161.439; 92.800;193.855;171.665;   null;194.155;194.815;108.690;220.245;122.640;260.340;  4.304; 16.512;104.942
2024-03-26 07:28:00; 54.788;218.483;252.504; 72.800;122.408;1262.700;120.696;148.941;343.082;396.298;331.385;404.000;101.414; 88.595;162.338;193.733;203.125;260.486; 98.441;163.434; 93.667;193.545;170.210;245.600;192.915;198.665;110.620;217.685;122.685;256.345;  4.394; 16.920;107.097
2024-03-26 07:30:00; 53.276;216.084;254.209; 70.067;119.375;1277.750;124.568;147.121;345.596;394.546;330.505;393.500;105.816; 86.450;157.775;198.000;204.466;261.738; 99.873;157.924; 91.467;188.160;166.225;240.700;194.770;192.585;108.625;222.190;124.800;259.960;  4.375; 16.345;104.956
2024-03-26 07:32:00; 53.876;215.300;254.651; 71.975;118.692;1247.000;120.317;148.336;347.759;396.673;333.805;399.500;102.368; 86.680;161.928;195.800;209.627;260.281; 96.245;158.413; 91.800;192.565;168.585;247.000;190.500;197.195;108.900;220.445;121.710;255.850;  4.338; 16.102;107.897
2024-03-26 07:34:00; 53.516;219.392;252.506; 69.208;121.109;1269.950;118.923;151.014;338.167;397.449;331.020;394.000;100.473; 84.485;165.201;195.133;203.950;258.512; 97.063;159.003; 93.400;189.745;173.020;243.500;195.700;198.500;111.475;220.455;125.120;257.340;  4.374; 16.175;107.556
2024-03-26 07:36:00; 52.934;216.242;256.253; 67.625;120.100;1277.800;120.479;148.177;346.485;396.814;333.890;400.000;103.093; 87.665;162.041;197.667;206.429;258.703; 97.053;157.534; 93.333;189.140;167.390;236.000;193.935;195.390;112.660;219.855;123.105;258.805;  3.997; 16.420;107.386
2024-03-26 07:38:00; 53.326;215.541;252.100; 71.483;121.267;1267.300;119.658;148.362;340.393;393.115;333.495;400.500;100.834; 88.115;161.611;197.067;205.604;263.489; 95.865;157.850; 92.467;191.285;170.215;247.150;190.940;200.950;109.110;219.715;123.675;256.155;  4.643; 17.286;104.499
2024-03-26 07:40:00; 53.097;220.816;253.835; 72.567;119.034;1272.000;120.725;148.301;343.611;393.012;331.520;397.500; 99.526; 86.430;159.985;197.133;206.018;265.022; 97.206;159.587; 94.200;188.980;171.570;239.050;189.245;192.650;109.080;221.645;123.410;258.540;  4.473; 15.771;110.215
2024-03-26 07:42:00; 51.840;215.275;253.852; 69.583;122.092;1272.050;120.425;149.299;344.956;397.225;332.690;398.500;103.909; 85.835;157.068;196.733;208.606;261.691; 95.275;158.600; 93.000;186.900;171.750;   null;195.375;196.085;107.875;219.570;122.720;259.110;  4.303; 16.141;106.420
2024-03-26 07:44:00; 54.705;217.091;251.215; 68.200;122.475;1284.100;118.117;146.678;341.528;395.516;330.780;395.500;101.329; 84.525;164.302;195.067;203.535;259.731; 96.126;157.798; 89.867;188.270;170.925;   null;193.955;196.105;111.975;219.855;123.970;256.260;  4.393; 15.826;102.170
2024-03-26 07:46:00; 53.057;216.708;254.121; 69.425;118.175;1270.650;116.210;146.989;342.355;395.965;336.070;403.500;100.163; 87.135;163.270;197.467;207.879;260.479; 97.929;159.283; 94.133;189.520;168.095;241.000;190.895;200.510;108.655;222.770;124.100;257.585;  4.339; 16.119;104.260
2024-03-26 07:48:00; 52.129;216.925;254.399; 71.175;119.642;1275.600;118.148;149.097;341.111;396.405;332.465;396.000;102.392; 86.725;161.780;197.200;205.502;262.506; 94.892;158.049; 91.133;193.185;170.920;240.800;191.595;199.005;108.660;219.835;122.335;261.560;  4.195; 16.615;106.590
2024-03-26 07:50:00; 53.770;218.317;253.753; 75.017;122.725;1279.100;119.968;146.279;340.571;397.720;332.290;406.500;104.691; 89.320;162.655;195.933;201.877;259.891; 97.825;157.160; 94.400;192.490;172.920;   null;187.500;191.275;111.085;223.155;123.750;258.850;  4.544; 16.645;107.100
2024-03-26 07:52:00; 51.973;218.425;253.198; 70.467;117.167;1245.750;114.247;149.489;342.696;392.997;332.260;402.500;100.584; 86.930;160.593;194.000;207.888;263.169; 96.900;157.846; 92.867;192.445;171.105;   null;189.475;196.025;109.940;224.310;122.185;258.080;  4.249; 16.810;105.518
2024-03-26 07:54:00; 54.554;216.316;251.628; 71.642;118.950;1275.400;118.668;152.065;346.146;393.571;333.555;401.500;101.776; 87.755;158.733;193.733;204.775;265.857; 98.167;156.967; 92.533;189.155;170.060;248.300;193.360;195.975;110.780;221.275;121.945;256.515;  4.420; 15.748;104.600
2024-03-26 07:56:00; 54.809;217.559;254.732; 66.633;121.825;1275.350;120.336;150.416;338.527;393.867;331.750;403.000;102.129; 86.775;158.923;199.200;207.264;261.589; 97.256;158.913; 92.467;188.320;170.340;241.450;194.065;195.650;109.740;226.090;122.675;258.970;  4.267; 16.736;108.120
2024-03-26 07:58:00; 53.849;210.875;252.673; 71.617;116.958;1270.750;121.095;146.279;346.310;392.747;331.395;397.500;102.029; 85.655;154.300;199.933;202.805;258.210; 96.702;161.663; 92.800;190.265;170.790;   null;190.355;195.085;110.395;222.785;122.690;257.410;  4.277; 15.723;104.329
2024-03-26 08:00:00; 53.701;216.817;253.360; 69.875;120.375;1268.700;119.530;148.081;345.113;393.789;332.490;395.500;103.057; 87.400;161.569;195.467;204.464;260.432; 97.874;159.502; 94.600;190.160;170.615;240.200;189.800;201.940;110.905;224.605;123.305;255.880;  4.322; 15.897;106.707
2024-03-26 08:02:00; 54.699;214.983;259.048; 67.275;119.792;1277.550;120.528;148.300;343.588;396.705;333.370;400.500;100.663; 85.175;160.268;196.533;204.775;267.286; 96.408;159.156; 93.333;187.895;169.370;240.000;194.145;196.745;108.100;222.805;122.660;257.015;  4.017; 16.097;105.295
2024-03-26 08:04:00; 53.820;219.875;257.003; 70.617;119.475;1278.550;119.232;148.323;339.245;399.040;335.630;401.000;102.711; 87.270;160.771;197.333;206.122;260.730; 96.680;161.367; 90.200;189.830;168.875;   null;189.570;197.715;107.855;218.535;124.255;255.260;  4.582; 15.803;103.870
2024-03-26 08:06:00; 52.830;218.433;254.245; 68.100;120.758;1275.450;120.667;147.769;344.179;395.277;331.630;403.000; 99.953; 87.880;161.182;195.867;207.887;262.872; 94.355;159.557; 91.467;189.460;169.005;233.900;195.865;194.545;109.720;221.440;121.700;260.885;  4.412; 15.863;105.974
2024-03-26 08:08:00; 52.919;218.400;256.766; 70.933;125.508;1287.100;120.614;152.382;341.050;394.217;331.415;393.500;100.962; 87.975;157.631;198.133;203.531;263.245; 96.486;156.597; 93.400;190.175;171.220;242.700;190.925;196.160;110.130;216.235;121.340;255.290;  4.600; 16.339;104.278
2024-03-26 08:10:00; 53.394;216.342;254.844; 71.100;135.658;1264.950;121.618;147.303;344.681;398.900;330.755;396.000;102.519; 86.230;159.048;193.733;202.183;261.998; 94.830;161.106; 93.200;192.850;171.280;   null;192.235;193.410;107.535;221.970;124.310;259.135;  4.367; 16.099;105.125
2024-03-26 08:12:00; 52.670;215.659;255.891; 69.717;125.208;1257.250;119.659;148.171;346.272;397.543;334.115;397.500;101.405; 86.295;162.449;196.000;205.708;261.643; 96.184;157.892; 95.467;189.595;171.060;   null;193.945;194.535;109.555;221.305;122.450;258.100;  4.569; 15.763;105.974
2024-03-26 08:14:00; 53.616;217.966;253.263; 69.342;121.659;1286.750;121.090;148.840;344.253;392.866;334.530;398.500;105.656; 88.200;162.756;195.733;203.428;262.667; 97.422;157.397; 90.400;188.600;170.085;241.200;194.130;197.530;110.580;221.045;122.680;259.005;  4.162; 16.067;105.295
2024-03-26 08:16:00; 54.604;213.883;253.852; 69.150;120.050;1256.200;117.707;148.488;341.189;392.695;330.305;397.000;103.619; 87.440;159.725;198.000;206.331;257.940; 98.183;158.502; 94.267;191.320;171.270;239.250;193.490;200.385;111.285;223.600;121.710;259.240;  4.494; 16.875;107.280
2024-03-26 08:18:00; 55.861;213.867;252.968; 69.483;121.016;1268.350;120.601;147.696;346.302;396.893;330.405;398.000;103.771; 87.210;158.873;194.600;210.171;261.253; 96.497;157.277; 93.333;190.125;171.525;   null;191.620;197.750;111.675;222.840;123.145;261.045;  4.467; 16.160;105.583
2024-03-26 08:20:00; 52.814;219.608;254.783; 71.008;118.525;1265.250;121.335;147.470;342.506;392.491;329.120;402.000;101.365; 85.685;163.124;195.000;205.087;265.497; 95.264;159.542; 91.933;192.400;172.930;   null;191.630;194.855;110.410;220.035;123.550;256.770;  3.821; 16.596;105.975
2024-03-26 08:22:00; 52.431;213.891;256.018; 69.633;120.225;1264.350;120.682;149.078;343.933;392.271;329.990;401.500;101.907; 85.720;156.105;194.867;208.509;262.563; 98.563;159.557; 94.933;191.655;169.635;   null;195.155;188.070;110.605;224.670;123.100;257.680;  4.592; 15.760;104.720
2024-03-26 08:24:00; 53.939;216.367;254.510; 70.150;119.667;1282.850;119.115;150.828;344.686;393.092;333.565;407.000;100.795; 87.625;162.116;195.267;202.804;263.923; 96.919;154.188; 90.333;194.140;172.095;243.000;197.395;196.280;109.730;218.990;123.045;256.065;  3.920; 16.076;105.245
2024-03-26 08:26:00; 53.924;216.008;255.900; 73.458;120.800;1258.200;119.209;147.009;343.260;397.271;329.155;396.500;100.860; 85.595;154.498;194.000;205.292;260.962; 97.757;157.082; 92.400;190.560;168.440;239.500;194.505;194.310;108.490;224.095;122.395;258.500;  4.494; 16.530;103.257
2024-03-26 08:28:00; 53.296;215.709;251.157; 69.717;119.675;1287.200;118.522;152.189;340.652;397.650;331.215;398.500;103.201; 86.580;160.965;196.667;208.610;265.161; 97.084;160.072; 92.333;190.295;171.500;   null;194.190;192.340;109.895;222.810;123.065;255.325;  4.153; 15.996;106.994
2024-03-26 08:30:00; 54.146;217.525;256.984; 67.642;122.575;1260.250;120.258;149.239;343.185;404.517;333.030;397.500;104.697; 89.075;158.906;196.333;207.265;259.875; 97.223;159.450; 91.867;191.050;167.870;243.750;193.540;196.525;111.700;219.785;123.750;256.010;  4.216; 15.409;107.280
2024-03-26 08:32:00; 54.441;218.691;251.914; 69.183;116.750;1264.300;119.172;151.111;339.655;395.962;330.955;399.500;104.101; 86.690;158.115;198.400;205.189;264.973; 95.409;158.691; 91.933;190.845;170.940;242.200;194.775;194.295;110.340;219.885;123.345;259.725;  4.683; 16.767;106.602
2024-03-26 08:34:00; 52.985;212.316;254.063; 68.067;118.025;1246.300;119.560;149.969;344.595;395.376;329.280;399.500;101.375; 88.085;161.072;195.467;207.162;263.364; 96.547;157.575; 93.600;189.270;170.235;   null;191.200;194.730;108.930;221.100;122.225;258.145;  4.387; 16.039;104.629
2024-03-26 08:36:00; 54.317;218.216;253.401; 71.275;122.167;1272.550;118.889;150.875;342.973;394.227;329.280;396.500;100.324; 88.015;158.437;197.067;205.605;260.373; 99.338;159.021; 91.867;190.160;169.925;245.300;194.050;197.190;111.455;216.785;122.340;256.060;  4.342; 15.956;108.076
2024-03-26 08:38:00; 53.104;216.275;254.510; 68.858;122.033;1273.500;116.874;150.417;344.836;389.786;333.000;395.500;102.655; 87.955;160.798;195.733;206.437;260.457; 97.346;159.668; 92.600;189.960;173.635;239.350;194.510;194.175;107.310;220.050;124.230;255.280;  4.180; 16.803;107.567
2024-03-26 08:40:00; 53.425;216.258;252.681; 67.558;119.984;1267.400;122.096;148.753;346.254;397.514;332.400;397.500;101.881; 88.520;163.324;193.800;202.796;262.794;100.017;160.953; 93.267;190.440;170.820;239.350;190.175;197.830;109.660;219.115;123.375;263.290;  4.494; 15.736;105.531
2024-03-26 08:42:00; 55.209;214.209;255.366; 69.258;118.558;1256.650;120.423;147.620;345.533;395.731;331.820;397.500;104.106; 86.750;160.917;198.400;205.501;258.806; 95.460;158.708; 93.467;192.710;172.070;240.600;191.905;194.405;108.745;221.505;124.435;258.115;  4.250; 16.217;106.782
2024-03-26 08:44:00; 54.632;212.275;255.337; 69.675;119.792;1269.850;120.232;146.924;343.301;396.986;331.590;399.000;102.284; 86.710;159.583;198.667;205.188;265.950; 97.866;159.767; 93.133;191.370;171.705;   null;191.725;193.825;108.580;225.955;123.455;259.975;  4.535; 15.546;106.051
