DATETIME;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSB;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-05-11 12:40:00;205.583;245.815; 66.433;117.100;1196.100;109.375;140.308;302.634;389.827;   null;366.000; 93.734; 79.030;150.708;185.467;192.843;247.332; 87.000;147.480; 87.467;174.570;154.130;   null;172.230;176.550;103.060; 24.270;204.860;112.110;237.750;  4.676; 14.334; 95.366
2024-05-11 12:41:00;207.450;240.210; 66.433;114.967;1210.000;109.454;137.451;307.441;385.146;   null;366.000; 93.211; 78.900;150.194;185.200;191.808;243.699; 91.693;141.824; 87.333;174.940;156.090;   null;173.610;181.840;100.540; 23.090;205.910;110.490;238.420;  3.718; 16.178;102.227
2024-05-11 12:42:00;204.600;239.721; 64.717;114.017;1209.400;105.964;139.124;300.768;391.168;   null;365.000; 92.603; 79.440;148.622;187.200;184.343;246.406; 86.460;143.620; 86.133;177.090;158.050;   null;174.560;181.420;100.810; 23.180;208.470;113.040;239.110;  4.101; 14.928;100.511
2024-05-11 12:43:00;203.117;236.901; 66.567;113.300;1221.500;108.078;136.984;303.824;379.296;   null;364.000; 91.344; 80.980;152.501;182.400;189.523;242.202; 85.599;143.506; 87.467;175.020;156.660;   null;177.880;181.550;103.200; 23.360;206.810;111.160;240.600;  4.027; 14.853;100.168
2024-05-11 12:44:00;207.083;240.728; 67.900;113.333;1229.800;107.357;135.822;306.980;382.763;   null;372.000; 96.354; 79.200;150.822;180.800;187.464;237.815; 90.901;142.463; 85.733;176.660;160.040;   null;176.950;175.660;101.640; 24.000;203.090;112.290;237.160;  4.046; 14.808; 96.395
2024-05-11 12:45:00;209.650;239.753; 66.400;114.517;1213.500;110.432;139.110;306.168;394.736;   null;374.000; 91.832; 77.710;147.306;184.133;189.528;242.076; 94.327;144.899; 85.333;177.340;155.580;229.700;176.250;180.040;100.970; 24.470;207.100;114.630;240.620;  3.973; 13.984;100.511
2024-05-11 12:46:00;205.700;242.085; 67.950;112.250;1193.700;107.207;141.094;308.790;387.013;   null;371.000; 94.256; 85.980;146.205;186.800;187.272;244.175; 88.626;146.858; 84.933;173.620;159.150;   null;173.960;175.160;102.900; 22.690;204.420;113.090;238.160;  3.519; 14.593; 96.299
2024-05-11 12:47:00;210.917;243.574; 67.267;115.883;1177.200;109.916;137.332;300.292;384.993;   null;367.000; 96.851; 83.050;150.139;182.533;192.449;243.170; 88.928;145.267; 85.333;179.100;162.270;   null;176.490;182.160;103.740; 24.450;202.440;112.240;237.960;  4.009; 14.319; 97.177
2024-05-11 12:48:00;202.367;240.948; 68.017;114.550;1206.800;109.630;140.708;301.019;388.673;   null;362.000; 94.553; 77.190;149.325;182.267;186.625;242.352; 90.239;145.815; 90.000;178.190;160.450;226.400;176.330;182.540;101.810; 23.180;208.090;113.040;239.420;  3.955; 15.052; 96.738
2024-05-11 12:49:00;205.217;238.721; 63.717;115.683;1184.200;111.469;141.410;296.778;388.164;   null;362.000; 92.641; 82.240;142.262;186.400;185.580;243.365; 89.757;147.275; 85.467;178.940;162.320;   null;177.540;184.100;103.110; 22.340;199.090;110.650;238.950;  3.900; 13.924; 97.424
2024-05-11 12:50:00;205.033;241.924; 67.767;111.983;1209.700;107.633;137.338;308.380;384.865;   null;373.000; 95.521; 85.110;146.163;184.133;186.622;243.846; 90.754;145.979; 84.933;175.630;155.590;229.000;183.520;184.660;100.830; 24.040;207.720;111.580;238.680;  4.046; 14.962; 96.490
2024-05-11 12:51:00;209.317;246.757; 65.183;114.983;1192.900;113.201;138.804;304.776;388.623;   null;364.000; 89.831; 80.400;147.448;186.400;187.653;244.571; 89.475;146.073; 84.400;179.310;153.860;221.700;174.210;180.280; 98.950; 23.780;203.400;111.350;233.170;  4.282; 14.750; 98.796
2024-05-11 12:52:00;206.800;243.063; 65.400;119.183;1208.600;112.545;143.182;305.545;380.456;   null;361.000; 93.927; 78.020;148.273;187.867;184.721;244.346; 90.317;146.816; 88.267;178.390;159.560;   null;176.970;181.270; 99.110; 23.700;202.220;112.930;234.530;  4.010; 15.709; 99.237
2024-05-11 12:53:00;200.617;242.168; 72.683;115.817;1207.400;108.145;139.502;304.479;374.815;   null;367.000; 92.366; 83.910;151.171;185.600;187.843;246.427; 88.665;144.936; 82.533;173.000;158.260;   null;181.080;178.570;101.890; 23.960;201.890;111.530;238.160;  3.990; 14.944; 96.586
2024-05-11 12:54:00;200.767;243.431; 69.383;112.450;1207.600;111.031;141.206;308.139;391.674;   null;364.000; 91.186; 81.470;145.364;185.867;187.653;244.381; 89.031;143.499; 83.733;178.420;162.190;   null;174.150;183.580;103.270; 23.250;204.920;114.740;235.570;  3.537; 13.296;100.954
2024-05-11 12:55:00;206.150;247.322; 66.650;117.983;1198.100;111.369;137.525;306.928;386.837;   null;368.000; 96.282; 81.240;147.087;184.000;185.765;252.065; 88.941;146.659; 86.533;177.860;160.480;219.800;178.830;178.570; 98.080; 23.300;203.070;110.520;234.690;  4.390; 15.310;100.267
2024-05-11 12:56:00;204.533;242.751; 63.467;110.800;1211.100;104.181;138.855;302.353;385.868;   null;368.000; 95.459; 80.230;154.201;181.333;189.916;246.288; 90.638;140.599; 82.533;178.290;153.790;   null;177.730;184.120;102.920; 24.000;205.050;112.740;232.950;  3.882; 14.824;101.054
2024-05-11 12:57:00;200.883;242.559; 66.400;116.633;1198.100;110.142;138.738;295.663;385.552;   null;370.000; 92.109; 80.380;147.962;181.333;189.063;245.469; 89.359;143.553; 85.200;178.910;160.020;   null;175.150;181.740;102.020; 22.760;203.580;109.690;236.480;  4.163; 14.810;100.122
2024-05-11 12:58:00;203.617;242.366; 68.933;112.817;1227.500;110.303;138.081;300.320;386.405;   null;371.000; 97.021; 80.140;151.225;183.600;186.990;245.666; 91.820;143.760; 88.267;177.030;155.590;   null;175.590;180.830; 99.520; 24.260;203.140;113.570;240.640;  3.519; 14.762; 98.648
2024-05-11 12:59:00;204.717;243.104; 64.683;113.233;1197.600;109.793;136.485;303.880;383.299;   null;375.000; 91.990; 82.160;147.387;179.333;187.656;242.248; 88.497;141.312; 88.000;179.280;159.200;   null;176.240;183.210; 99.750; 23.070;205.000;113.040;234.030;  3.664; 12.611;101.842
2024-05-11 13:00:00;202.200;238.345; 65.450;117.317;1192.400;108.226;141.419;302.573;382.153;   null;370.000; 90.645; 79.600;146.717;183.200;184.346;247.645; 82.431;150.110; 85.733;178.140;159.410;   null;178.480;176.840; 99.310; 22.780;203.480;112.490;235.530;  3.391; 14.347; 96.681
2024-05-11 13:01:00;203.833;240.692; 67.467;112.583;1206.300;108.653;142.536;304.722;384.762;   null;359.000; 93.334; 79.920;154.381;185.200;188.491;248.831; 89.937;144.826; 83.733;177.410;162.470;   null;178.620;180.410;103.890; 23.330;210.140;110.860;236.300;  3.717; 15.610; 97.617
2024-05-11 13:02:00;203.933;250.707; 67.683;114.167;1225.000;106.262;142.622;303.999;385.848;   null;373.000; 91.391; 77.590;146.856;179.067;189.528;242.701; 90.528;144.028; 84.400;174.300;152.370;   null;175.130;181.660;101.670; 23.650;204.950;113.240;239.340;  3.608; 14.876; 96.147
2024-05-11 13:03:00;207.200;248.645; 66.367;117.433;1192.800;107.935;139.682;304.402;380.595;   null;371.000;100.214; 80.980;151.135;182.667;189.530;248.218; 88.838;139.835; 86.800;175.800;157.600;   null;176.250;182.330;101.610; 23.650;201.170;112.240;237.110;  4.026; 15.214; 99.237
2024-05-11 13:04:00;205.600;239.340; 71.717;114.867;1211.000;113.695;139.640;308.345;381.458;   null;365.000; 95.594; 82.540;145.226;185.200;184.172;241.860; 88.060;149.557; 86.933;179.820;154.070;222.100;170.820;184.850;103.200; 23.800;200.710;112.810;237.550;  3.953; 14.193; 99.581
2024-05-11 13:05:00;203.417;241.039; 68.083;113.883;1201.100;109.882;137.743;310.514;384.448;   null;371.000; 95.979; 82.010;143.700;183.733;193.475;240.557; 89.101;145.498; 85.067;178.820;153.760;222.000;172.940;182.290;101.990; 23.240;204.780;110.240;237.400;  4.263; 15.413; 98.894
2024-05-11 13:06:00;203.433;243.771; 68.050;114.300;1212.700;107.895;138.117;300.572;387.128;   null;371.000; 91.967; 82.320;151.264;184.933;189.155;249.540; 89.795;144.851; 86.000;174.820;154.130;223.200;177.780;179.250;104.640; 23.870;207.570;113.640;237.230;  4.280; 14.758; 99.237
2024-05-11 13:07:00;203.417;240.492; 73.583;112.817;1185.400;110.828;137.787;302.315;386.160;   null;362.000; 93.910; 78.160;151.217;183.200;185.205;250.056; 89.043;145.093; 88.267;175.410;160.280;224.000;179.330;174.880;101.370; 23.900;201.240;114.020;235.670;  4.189; 13.660; 97.177
2024-05-11 13:08:00;201.317;238.716; 66.517;113.300;1188.200;110.776;140.020;305.128;389.856;   null;362.000; 91.211; 81.510;149.295;183.867;194.329;243.044; 88.073;146.336; 86.400;178.060;155.940;221.800;174.790;179.880;102.750; 24.060;206.500;113.310;235.610;  4.171; 13.690;102.429
2024-05-11 13:09:00;202.183;238.584; 67.533;114.333;1207.700;106.950;143.487;302.505;387.604;   null;367.000; 94.406; 81.350;153.633;185.467;189.157;245.584; 89.100;143.586; 85.067;179.580;160.510;229.900;179.110;179.510; 99.760; 23.120;208.610;111.780;239.120;  3.536; 15.155; 98.305
2024-05-11 13:10:00;205.900;244.017; 65.983;111.500;1215.500;107.588;139.283;297.324;385.665;   null;367.000; 92.390; 80.860;153.547;182.400;185.203;241.592; 90.469;147.968; 85.333;180.820;155.960;223.000;181.430;180.510;101.170; 23.990;204.370;112.130;236.760;  4.116; 13.998; 98.305
2024-05-11 13:11:00;202.200;241.819; 67.783;117.317;1218.700;113.147;141.506;296.629;383.917;   null;364.000; 94.797; 81.970;145.291;182.800;190.197;241.048; 90.732;147.381; 84.133;176.520;158.530;222.600;175.390;177.940;103.240; 22.210;203.250;112.840;235.800;  3.935; 15.004; 97.273
2024-05-11 13:12:00;211.600;243.182; 61.333;115.667;1212.400;106.269;140.419;299.826;391.671;   null;362.000; 92.734; 79.270;155.098;179.200;186.050;245.769; 89.653;148.908; 86.800;175.480;153.190;224.500;177.420;181.050; 99.110; 23.730;205.570;112.680;237.270;  4.480; 16.666; 98.992
2024-05-11 13:13:00;204.967;245.957; 68.050;117.367;1191.000;110.422;139.496;303.786;378.540;   null;363.000; 91.847; 79.960;145.113;185.867;189.339;247.618; 88.079;143.031; 85.600;180.730;155.120;220.600;175.520;179.780;103.160; 23.660;207.040;111.890;234.730;  3.536; 13.890; 98.207
2024-05-11 13:14:00;207.750;243.091; 68.283;111.517;1191.000;107.044;140.057;307.817;378.755;   null;366.000; 95.845; 84.450;144.965;178.933;185.205;244.282; 88.188;149.778; 86.133;175.300;157.630;226.100;177.110;177.940;100.310; 22.160;202.050;113.600;237.180;  3.826; 14.559; 98.894
2024-05-11 13:15:00;203.300;241.258; 69.017;116.150;1209.700;106.061;141.521;301.577;389.194;   null;361.000; 93.727; 80.000;151.036;183.067;185.203;246.051; 90.032;143.263; 86.133;179.130;159.220;   null;179.110;184.040; 99.520; 22.630;208.480;110.240;236.150;  3.408; 13.933; 98.207
2024-05-11 13:16:00;203.683;244.122; 66.850;116.183;1197.400;116.740;137.343;304.910;382.879;   null;359.000; 92.891; 79.140;148.089;178.933;191.411;245.549; 89.454;146.384; 84.400;176.850;157.190;   null;177.760;177.320;101.190; 23.380;202.150;110.840;237.810;  3.772; 14.832; 96.052
2024-05-11 13:17:00;202.233;236.452; 66.267;112.833;1222.900;111.774;135.785;306.774;386.165;   null;373.000; 93.358; 82.410;150.707;185.200;187.269;249.015; 89.936;145.447; 84.000;178.250;155.070;223.400;173.740;182.080;100.710; 23.320;203.180;112.960;236.410;  4.008; 14.117; 97.617
2024-05-11 13:18:00;205.533;243.301; 70.700;113.767;1194.600;107.913;136.830;307.742;382.155;   null;367.000; 96.033; 80.540;142.694;184.133;193.477;246.499; 87.212;142.833; 82.533;175.210;156.740;225.800;174.760;173.610;100.320; 22.910;208.460;113.190;235.640;  3.899; 14.773; 97.081
2024-05-11 13:19:00;199.300;250.743; 64.383;113.983;1191.100;107.287;138.969;301.970;384.481;   null;360.000; 94.581; 78.540;149.655;183.867;190.380;241.915; 89.390;144.536; 86.400;178.110;157.970;   null;177.790;182.230; 99.980; 23.130;204.090;111.780;238.460;  3.917; 13.282; 96.985
2024-05-11 13:20:00;206.800;245.746; 64.033;114.133;1195.700;107.372;143.079;311.383;390.462;   null;364.000; 93.165; 81.090;146.076;179.333;197.611;240.762; 86.897;146.937; 85.600;176.840;156.170;   null;168.750;181.750;100.500; 23.690;200.750;111.510;236.940;  3.410; 14.779; 94.835
2024-05-11 13:21:00;201.867;243.733; 68.017;112.533;1212.800;114.009;142.005;296.583;383.297;   null;359.000; 93.749; 79.010;145.953;180.400;191.421;245.748; 89.891;143.338; 84.933;178.040;161.030;219.100;175.950;185.240; 99.910; 23.550;202.950;113.380;234.590;  3.411; 14.367; 96.985
2024-05-11 13:22:00;205.900;242.998; 69.150;112.217;1201.900;112.159;138.361;308.116;378.220;   null;361.000; 91.811; 80.160;148.095;186.000;185.577;245.404; 87.578;146.759; 83.600;178.070;158.080;217.700;175.390;174.850;102.890; 22.630;200.660;110.340;235.030;  3.938; 16.292; 97.574
2024-05-11 13:23:00;216.000;242.016; 64.300;116.183;1202.200;109.729;137.554;296.597;380.810;   null;364.000; 94.006; 78.980;151.126;180.933;188.491;236.408; 85.811;145.077; 84.400;178.600;154.330;   null;178.370;178.500; 99.910; 22.790;202.680;113.110;235.270;  3.866; 15.178; 97.670
2024-05-11 13:24:00;201.800;249.584; 65.533;113.967;1177.000;106.993;145.856;296.708;378.447;   null;364.000; 95.206; 81.140;153.303;180.400;191.800;249.532; 91.139;145.541; 86.533;180.340;158.710;229.900;176.320;173.410; 99.080; 24.070;206.410;111.720;230.910;  4.120; 14.721; 93.993
2024-05-11 13:25:00;205.200;245.864; 71.167;114.317;1209.100;106.903;142.723;308.433;392.216;   null;369.000; 95.183; 79.520;148.284;184.933;188.491;247.661; 91.742;147.176; 84.667;181.830;155.000;   null;176.190;183.590; 98.210; 23.330;201.810;111.140;237.860;  3.866; 14.204; 98.453
2024-05-11 13:26:00;202.467;244.813; 67.050;114.167;1214.000;107.740;138.693;302.681;373.590;   null;368.000; 91.988; 80.270;149.743;179.333;193.676;248.438; 86.492;145.418; 86.267;178.110;158.150;224.100;171.270;180.110;101.610; 23.440;203.820;111.130;237.320;  3.485; 14.480; 96.834
2024-05-11 13:27:00;209.917;243.961; 67.000;115.517;1199.100;113.360;139.257;307.472;392.629;   null;358.000; 96.876; 80.750;147.525;180.133;186.427;241.718; 90.071;142.877; 86.933;174.630;159.900;215.900;177.770;181.880;100.300; 23.830;205.870;111.280;234.990;  4.392; 14.418; 98.207
2024-05-11 13:28:00;205.267;243.243; 66.117;112.300;1195.600;112.043;139.190;300.906;384.441;   null;365.000; 94.105; 83.320;144.846;174.933;190.767;245.161; 91.228;147.798; 82.000;180.060;157.080;227.800;178.170;185.340;102.700; 24.450;206.150;112.320;235.800;  3.866; 14.311; 97.617
2024-05-11 13:29:00;206.650;240.641; 67.983;110.283;1218.600;109.390;140.770;301.871;385.187;   null;365.000; 93.246; 79.930;149.205;176.000;189.916;243.672; 92.797;147.819; 85.733;175.300;155.660;   null;179.040;180.880;102.530; 23.200;201.740;110.570;238.430;  3.775; 13.839; 96.834
2024-05-11 13:30:00;201.700;239.596; 65.700;115.800;1213.100;107.827;135.921;301.848;384.369;   null;358.000; 95.908; 84.960;151.233;182.400;190.772;248.487; 92.019;144.297; 84.133;177.250;159.050;222.600;173.080;183.200; 98.920; 23.800;203.460;109.740;232.320;  4.212; 14.833; 99.581
2024-05-11 13:31:00;201.683;238.182; 68.717;112.850;1213.900;109.617;137.245;307.246;386.034;   null;368.000; 91.508; 81.250;148.049;183.067;185.765;246.410; 87.546;149.058; 86.133;180.900;155.460;   null;176.690;178.360;103.380; 23.100;206.710;112.250;239.650;  3.903; 14.573; 98.207
2024-05-11 13:32:00;208.217;238.112; 66.483;113.267;1208.900;113.332;142.069;298.902;385.728;   null;375.000; 94.730; 78.600;151.554;178.667;189.724;246.667; 88.067;143.027; 83.467;174.250;157.280;224.900;177.210;181.400;103.340; 23.350;203.100;112.330;232.000;  4.140; 15.109; 99.581
2024-05-11 13:33:00;205.900;249.118; 67.133;117.917;1202.600;112.076;140.974;305.105;381.734;   null;365.000; 89.215; 85.910;146.879;179.467;186.617;245.696; 92.192;148.706; 86.800;175.770;159.490;220.700;175.440;183.520;101.060; 23.280;205.150;112.220;240.230;  3.903; 14.192; 99.825
2024-05-11 13:34:00;207.267;243.072; 64.150;115.583;1203.500;107.606;142.459;307.739;382.590;   null;369.000; 93.486; 78.040;154.691;184.800;190.380;242.498; 87.867;145.992; 86.667;182.780;155.580;227.300;174.880;180.830;100.050; 24.740;208.710;112.800;235.340;  3.794; 15.229; 96.395
2024-05-11 13:35:00;207.800;246.005; 73.233;114.683;1203.700;109.022;141.536;299.487;389.798;   null;368.000; 93.027; 80.190;150.459;184.267;192.449;244.084; 89.872;144.840; 89.733;179.110;154.740;221.900;178.900;178.720;101.150; 24.760;204.780;112.020;231.760;  3.903; 14.726;101.097
2024-05-11 13:36:00;206.583;249.812; 69.217;112.833;1187.000;107.503;139.526;308.217;387.258;   null;371.000; 95.475; 82.370;153.217;181.733;188.135;240.548; 91.177;146.324; 82.933;177.570;159.040;   null;174.690;184.780; 98.960; 22.820;207.020;110.750;237.540;  3.685; 14.907; 97.767
2024-05-11 13:37:00;208.067;250.598; 66.250;114.417;1189.100;106.941;142.437;303.415;389.344;   null;360.000; 94.623; 84.220;152.213;182.000;189.346;242.067; 89.352;147.874; 84.533;180.360;158.810;   null;178.460;180.860; 99.920; 23.070;207.390;112.530;241.360;  3.703; 15.489; 94.773
2024-05-11 13:38:00;206.617;243.520; 69.233;116.867;1173.800;110.756;137.181;303.853;385.074;   null;362.000; 91.827; 82.280;151.041;182.667;186.241;242.657; 91.788;147.192; 87.867;174.460;156.360;218.300;175.460;180.500;101.690; 23.050;202.930;110.560;240.820;  4.157; 14.925; 97.864
2024-05-11 13:39:00;200.183;245.876; 62.433;118.983;1192.400;112.162;141.650;299.211;389.234;   null;367.000; 95.729; 82.790;147.362;178.800;189.150;240.457; 89.224;151.431; 87.733;180.260;157.120;221.900;181.590;185.860;101.400; 23.360;202.620;111.800;237.630;  3.739; 14.022; 99.336
2024-05-11 13:40:00;202.633;243.534; 69.633;113.633;1193.800;109.257;139.587;303.588;384.111;   null;370.000; 91.771; 79.100;151.885;187.333;187.269;246.994; 89.218;138.520; 84.667;178.030;158.100;217.900;178.460;184.390;100.790; 23.560;203.340;110.490;236.490;  3.957; 13.855; 97.961
2024-05-11 13:41:00;208.367;243.271; 67.050;113.617;1205.300;110.642;140.188;311.053;394.207;   null;371.000; 94.205; 84.180;145.823;182.133;186.241;248.136; 93.254;145.800; 86.267;177.610;156.810;   null;179.780;188.530;101.810; 22.360;208.650;113.860;233.750;  3.666; 14.036; 97.273
2024-05-11 13:42:00;201.883;243.008; 64.767;117.183;1197.400;109.254;138.445;302.931;386.751;   null;365.000; 96.293; 80.960;151.146;184.667;187.464;245.066; 88.343;144.922; 85.733;177.200;159.490;   null;178.800;177.020; 99.720; 24.860;205.670;111.530;236.130;  3.957; 14.510; 98.894
2024-05-11 13:43:00;206.967;239.513; 66.967;112.733;1195.200;112.822;140.913;303.566;390.984;   null;366.000; 94.132; 78.970;143.373;181.600;186.427;243.583; 89.468;145.557; 84.400;180.350;159.690;219.800;175.780;188.000;101.740; 22.750;208.930;112.470;234.700;  3.648; 13.396; 96.147
2024-05-11 13:44:00;205.533;246.749; 65.667;119.117;1190.900;113.525;140.459;303.461;392.846;   null;356.000; 93.495; 83.640;143.964;177.733;189.528;241.437; 90.567;145.879; 85.600;176.040;154.030;   null;177.690;181.790;101.950; 22.720;207.770;111.160;236.640;  3.612; 15.729; 99.825
2024-05-11 13:45:00;206.667;241.296; 68.933;114.550;1222.200;113.109;135.744;304.748;384.836;   null;360.000; 97.559; 82.570;141.554;178.667;182.272;246.176; 89.828;146.670; 84.000;178.160;156.810;   null;179.220;177.940; 98.680; 22.680;199.600;114.040;237.030;  4.047; 14.828; 97.328
2024-05-11 13:46:00;202.850;241.995; 63.817;114.567;1224.300;108.909;141.282;311.643;391.800;   null;361.000; 92.713; 84.970;148.760;184.133;191.800;245.831; 86.871;143.560; 87.200;177.200;159.720;227.700;174.460;169.790;101.850; 23.380;206.130;111.470;238.760;  4.065; 15.757; 95.023
2024-05-11 13:47:00;204.083;249.530; 67.667;114.283;1218.400;109.947;141.856;308.546;381.786;   null;361.000; 92.987; 81.510;145.343;182.933;190.565;245.540; 87.643;148.963; 87.067;180.800;153.770;218.000;175.550;176.260;102.120; 23.630;205.060;111.240;235.830;  4.519; 15.481; 92.026
2024-05-11 13:48:00;204.217;243.445; 70.083;114.800;1202.600;111.663;140.303;313.537;387.541;   null;359.000; 96.285; 84.110;148.347;178.133;187.457;253.159; 87.977;146.235; 86.267;181.200;157.710;   null;177.870;175.610;100.670; 22.760;199.740;110.610;238.480;  3.648; 13.025; 95.211
2024-05-11 13:49:00;206.567;242.660; 64.950;117.467;1196.400;110.023;139.810;299.348;388.048;   null;358.000; 92.215; 82.120;152.118;178.400;189.530;245.997; 89.828;145.247; 85.333;181.680;160.410;   null;181.850;180.170; 99.370; 23.020;203.020;113.030;232.030;  4.228; 14.367; 98.305
2024-05-11 13:50:00;202.817;244.687; 66.400;117.267;1194.700;111.898;139.661;310.552;389.956;   null;365.000; 95.732; 82.280;148.462;176.533;191.808;244.452; 88.343;146.233; 85.733;178.440;159.220;226.900;177.630;182.140;102.290; 23.560;205.500;113.690;231.820;  3.883; 14.961; 97.177
2024-05-11 13:51:00;203.950;243.500; 68.900;113.333;1193.300;113.447;143.090;304.503;385.054;   null;355.000; 88.299; 78.610;148.424;185.333;190.195;250.811; 91.249;144.538; 84.400;176.400;156.360;   null;179.740;177.670;101.290; 23.650;206.740;112.030;241.160;  3.428; 16.013; 98.207
2024-05-11 13:52:00;207.450;243.046; 68.583;116.033;1206.600;112.719;140.989;300.727;389.197;   null;365.000; 94.313; 81.830;145.458;181.333;186.239;246.805; 88.742;143.394; 83.200;181.590;156.710;223.300;179.900;175.310;100.680; 23.130;205.030;112.910;236.200;  3.900; 13.801; 96.738
2024-05-11 13:53:00;206.233;249.792; 66.100;115.817;1204.500;106.152;137.953;307.446;393.756;   null;371.000; 95.146; 79.160;148.417;180.800;188.120;241.253; 90.348;144.597; 88.667;176.820;154.920;   null;176.150;177.590;100.870; 22.940;206.400;111.940;235.070;  4.136; 14.990; 99.482
2024-05-11 13:54:00;206.250;247.484; 65.717;114.533;1199.700;111.280;139.972;311.582;386.997;   null;365.000; 93.441; 80.180;146.606;182.267;187.083;245.993; 87.025;144.434; 84.400;177.410;155.600;223.300;174.290;177.430;100.480; 22.920;207.910;114.690;240.420;  3.791; 14.699;100.511
2024-05-11 13:55:00;209.817;249.634; 71.933;116.600;1209.800;112.915;143.749;303.058;390.990;   null;364.000; 96.648; 82.940;149.628;180.533;187.272;241.167; 88.015;141.916; 85.600;179.440;157.070;219.900;177.340;180.030;101.870; 23.860;209.840;112.330;239.510;  3.864; 14.716; 98.796
2024-05-11 13:56:00;206.883;246.746; 63.033;114.250;1207.000;110.054;141.510;305.261;380.643;   null;359.000; 98.092; 82.090;141.755;181.467;191.222;246.968; 89.056;149.414; 86.533;180.200;158.750;   null;178.270;183.390; 99.970; 23.730;202.500;110.770;235.450;  3.737; 14.533; 96.395
2024-05-11 13:57:00;206.900;244.104; 70.283;119.383;1205.900;111.214;143.899;308.208;385.042;   null;360.000; 90.206; 81.590;150.829;178.800;185.200;245.417; 87.481;142.845; 84.933;178.440;160.320;   null;175.020;182.370;104.160; 24.030;204.250;112.000;236.550;  3.991; 14.579; 98.551
2024-05-11 13:58:00;203.250;246.151; 68.800;112.067;1169.200;109.508;142.870;304.564;386.395;   null;364.000; 95.302; 80.530;145.295;183.067;191.416;248.136; 90.527;143.817; 86.133;177.200;158.800;   null;176.210;183.480;100.830; 23.810;202.580;113.730;238.210;  3.846; 13.848; 95.460
2024-05-11 13:59:00;208.017;247.551; 69.100;115.650;1217.800;108.048;141.947;310.782;390.454;   null;357.000; 92.625; 81.740;144.823;181.333;190.372;251.350; 87.334;144.157; 87.333;177.310;156.860;215.000;176.300;186.440;102.340; 23.200;203.860;110.110;237.480;  3.755; 15.066; 99.237
2024-05-11 14:00:00;209.633;245.853; 66.900;114.367;1220.100;107.512;142.185;306.446;388.338;   null;368.000; 95.034; 83.320;146.951;181.333;189.339;243.778; 87.738;146.207; 87.867;180.880;156.470;224.300;172.810;181.510;101.780; 23.810;202.550;112.010;235.060;  3.718; 13.861; 94.180
2024-05-11 14:01:00;211.700;243.539; 67.233;115.600;1207.400;113.447;144.825;302.341;392.566;   null;361.000; 94.354; 79.540;149.382;181.067;181.074;242.818; 91.149;150.491; 84.267;178.580;160.770;221.600;177.130;186.020;103.680; 23.220;206.170;112.330;233.370;  4.100; 15.115; 97.617
2024-05-11 14:02:00;208.017;243.607; 68.567;115.083;1200.800;110.642;141.639;308.373;389.793;   null;369.000; 96.560; 80.890;144.855;183.200;191.408;253.019; 88.503;148.295; 80.800;178.290;153.050;221.400;175.400;180.070;104.540; 24.940;209.340;110.120;232.360;  3.555; 14.380; 99.237
2024-05-11 14:03:00;205.383;240.279; 65.683;113.600;1213.300;105.584;142.944;314.269;391.108;   null;364.000; 93.250; 81.330;147.405;181.067;188.123;244.964; 87.989;148.826; 87.733;177.640;161.270;   null;177.310;177.230;102.440; 23.480;200.620;112.660;234.750;  3.607; 15.724; 97.864
2024-05-11 14:04:00;208.667;244.299; 63.683;116.000;1204.900;109.237;140.041;297.919;381.078;   null;366.000; 93.348; 80.990;148.904;182.533;188.952;245.471; 90.886;149.631; 85.867;176.810;159.090;   null;178.380;179.550; 99.110; 23.060;205.360;110.980;234.150;  3.936; 15.023; 99.581
2024-05-11 14:05:00;202.300;243.139; 71.883;114.150;1194.500;111.871;143.488;304.912;387.429;   null;363.000; 93.553; 81.040;144.202;181.200;187.090;244.128; 88.747;143.160; 88.133;180.020;158.250;   null;175.920;186.520;100.560; 22.960;207.600;111.590;237.650;  3.810; 15.511; 96.052
2024-05-11 14:06:00;205.867;242.086; 66.267;115.700;1194.800;108.156;144.863;310.089;388.972;   null;369.000; 90.532; 82.720;148.036;188.800;196.392;246.542; 90.816;145.406; 88.133;177.000;159.510;225.300;174.310;176.540;101.420; 23.410;204.310;112.060;233.230;  3.665; 13.408; 94.773
2024-05-11 14:07:00;209.167;241.737; 68.133;114.183;1206.400;112.948;140.379;308.322;388.784;   null;360.000; 97.424; 81.880;154.193;180.400;184.822;245.567; 91.439;144.721; 88.800;175.410;158.670;224.800;178.790;181.310;103.550; 22.780;205.550;113.250;234.630;  4.447; 14.951; 97.617
2024-05-11 14:08:00;210.317;244.868; 65.183;114.217;1181.500;111.112;140.945;314.072;383.805;   null;369.000; 89.152; 82.850;146.658;179.867;195.155;248.147; 90.912;143.560; 87.067;180.880;160.720;228.800;173.890;181.600;103.030; 23.050;199.160;111.040;233.590;  4.138; 15.258;102.429
2024-05-11 14:09:00;205.850;238.894; 70.433;116.167;1197.400;111.776;144.879;304.014;384.003;   null;370.000; 95.309; 83.410;147.339;179.333;191.025;244.713; 86.961;145.427; 83.200;178.820;156.570;226.100;179.000;180.580;101.610; 25.110;203.980;111.660;238.190;  4.103; 14.619; 98.648
